pmid,doi,pmcid,title,authors_first,authors_last,journal,journal_iso,year,month,volume,issue,pages,citation_count,influential_citations,source_api,is_preprint,is_retracted,themes,theme_primary,relevance_score,priority_tier,notes
28838382,10.1016/j.lungcan.2017.07.013,,"Assessing the prognostic impact of the International Association for the Study of Lung Cancer proposed definitions of complete, uncertain, and incomplete resection in non-small cell lung cancer surgery.",Gagliasso,Ardissone,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2017,9,111,,124-130,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28838404,10.1016/j.lungcan.2017.07.016,,Validation of ALK/ROS1 Dual Break Apart FISH Probe probe in non-small-cell lung cancer.,Lim,Cho,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2017,9,111,,79-83,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28855354,10.1158/1078-0432.CCR-17-1222,,A Panel of Novel Detection and Prognostic Methylated DNA Markers in Primary Non-Small Cell Lung Cancer and Serum DNA.,Ooki,Hoque,Clinical cancer research : an official journal of the American Association for Cancer Research,Clin Cancer Res,2017,11,23,22,7141-7152,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28982050,10.1016/j.intimp.2017.09.024,,Upregulation of bacterial-specific Th1 and Th17 responses that are enriched in CXCR5+CD4+ T cells in non-small cell lung cancer.,Ma,Chen,International immunopharmacology,Int Immunopharmacol,2017,11,52,,305-309,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28992654,10.1055/s-0037-1606597,,Long-Term Survival after Salvage Surgery for Local Failure after Definitive Chemoradiation Therapy for Locally Advanced Non-small Cell Lung Cancer.,Schreiner,Sirbu,The Thoracic and cardiovascular surgeon,Thorac Cardiovasc Surg,2018,3,66,2,135-141,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29031195,10.1016/j.biopha.2017.09.129,,Ginsenoside Rg3 attenuates cisplatin resistance in lung cancer by downregulating PD-L1 and resuming immune.,Jiang,Ren,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,Biomed Pharmacother,2017,12,96,,378-383,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29097494,10.1126/science.aan3706,,Gut microbiome influences efficacy of PD-1-based immunotherapy against epithelial tumors.,Routy,Zitvogel,"Science (New York, N.Y.)",Science,2018,1,359,6371,91-97,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29173770,10.1016/j.lungcan.2017.10.018,PMC5715727,Circulating metabolite profiles to predict overall survival in advanced non-small cell lung cancer patients receiving first-line chemotherapy.,Shen,Zhao,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2017,12,114,,70-78,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29191603,10.1016/j.lungcan.2017.07.036,,Serum lipid profile discriminates patients with early lung cancer from healthy controls.,Ros-Mazurczyk,Widlak,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2017,10,112,,69-74,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29236592,10.1200/JCO.2017.74.4771,,Sequencing of Postoperative Radiotherapy and Chemotherapy for Locally Advanced or Incompletely Resected Non-Small-Cell Lung Cancer.,Francis,Kokeny,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J Clin Oncol,2018,2,36,4,333-341,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29280459,10.1016/j.ijrobp.2017.07.036,,Update of a Prospective Study of Stereotactic Body Radiation Therapy for Post-Chemoradiation Residual Disease in Stage II/III Non-Small Cell Lung Cancer.,Kumar,McGarry,"International journal of radiation oncology, biology, physics",Int J Radiat Oncol Biol Phys,2017,11,99,3,652-659,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29283216,10.1002/prca.201700086,PMC6368219,A Lipidomics Approach to Identifying Key Lipid Species Involved in VEGF-Inhibitor Mediated Attenuation of Bleomycin-Induced Pulmonary Fibrosis.,Kulkarni,Azad,Proteomics. Clinical applications,Proteomics Clin Appl,2018,5,12,3,e1700086,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29314062,10.1002/jso.24779,,Postneoadjuvant adjuvant chemotherapy in resected N1 non-small cell lung cancer with residual nodal disease.,Smithy,Kim,Journal of surgical oncology,J Surg Oncol,2017,12,116,8,1193-1196,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29398453,10.1016/j.jmoldx.2017.11.004,,"Updated Molecular Testing Guideline for the Selection of Lung Cancer Patients for Treatment With Targeted Tyrosine Kinase Inhibitors: Guideline From the College of American Pathologists, the International Association for the Study of Lung Cancer, and the Association for Molecular Pathology.",Lindeman,Yatabe,The Journal of molecular diagnostics : JMD,J Mol Diagn,2018,3,20,2,129-159,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29413046,10.1016/j.lungcan.2017.12.004,,ALK fusion variants detection by targeted RNA-next generation sequencing and clinical responses to crizotinib in ALK-positive non-small cell lung cancer.,McLeer-Florin,Lantuejoul,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2018,2,116,,15-24,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29437793,10.1158/1078-0432.CCR-17-2855,,Prediction of Chemotherapeutic Efficacy in Non-Small Cell Lung Cancer by Serum Metabolomic Profiling.,Tian,Wang,Clinical cancer research : an official journal of the American Association for Cancer Research,Clin Cancer Res,2018,5,24,9,2100-2109,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29451745,10.1002/cncy.21983,,Detection of ROS1-positive non-small cell lung cancer on cytological specimens using immunocytochemistry.,Vlajnic,Bubendorf,Cancer cytopathology,Cancer Cytopathol,2018,6,126,6,421-429,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29464758,10.1111/his.13492,,A genomic and clinicopathological study of non-small-cell lung cancers with discordant ROS1 gene status by fluorescence in-situ hybridisation and immunohistochemical analysis.,Zhao,Ding,Histopathology,Histopathology,2018,7,73,1,19-28,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29535211,10.1136/jclinpath-2018-205032,,The long tail of molecular alterations in non-small cell lung cancer: a single-institution experience of next-generation sequencing in clinical molecular diagnostics.,Fumagalli,Guerini-Rocco,Journal of clinical pathology,J Clin Pathol,2018,9,71,9,767-773,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29563138,10.1158/1078-0432.CCR-17-2398,PMC6004248,"Ensartinib (X-396) in ALK-Positive Non-Small Cell Lung Cancer: Results from a First-in-Human Phase I/II, Multicenter Study.",Horn,Wakelee,Clinical cancer research : an official journal of the American Association for Cancer Research,Clin Cancer Res,2018,6,24,12,2771-2779,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29617710,10.1093/annonc/mdy103,PMC6354674,Negative association of antibiotics on clinical activity of immune checkpoint inhibitors in patients with advanced renal cell and non-small-cell lung cancer.,Derosa,Routy,Annals of oncology : official journal of the European Society for Medical Oncology,Ann Oncol,2018,6,29,6,1437-1444,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29623586,10.1007/s12094-018-1855-y,PMC6153859,Comparison of plasma ctDNA and tissue/cytology-based techniques for the detection of EGFR mutation status in advanced NSCLC: Spanish data subset from ASSESS.,Arriola,López-Vivanco,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,Clin Transl Oncol,2018,10,20,10,1261-1267,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29636358,10.1158/1078-0432.CCR-17-2452,PMC6050099,Resistance Mechanisms to Targeted Therapies in ROS1+ and ALK+ Non-small Cell Lung Cancer.,McCoach,Doebele,Clinical cancer research : an official journal of the American Association for Cancer Research,Clin Cancer Res,2018,7,24,14,3334-3347,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29650404,10.1016/j.radonc.2018.03.024,,Stereotactic ablative radiotherapy after concomitant chemoradiotherapy in non-small cell lung cancer: A TITE-CRM phase 1 trial.,Doyen,Bondiau,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,Radiother Oncol,2018,5,127,2,239-245,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29661733,10.1016/j.anndiagpath.2018.02.009,,Analysis of EML4-ALK rearrangement in non-small cell lung cancer in Argentina.,Verzura,De la Iglesia,Annals of diagnostic pathology,Ann Diagn Pathol,2018,6,34,,77-81,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29671041,10.1007/s00134-018-5156-2,,Oropharyngeal and nasopharyngeal decontamination with chlorhexidine gluconate in lung cancer surgery: a randomized clinical trial.,D'Journo,Thomas,Intensive care medicine,Intensive Care Med,2018,5,44,5,578-587,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29675948,10.1111/ajco.12877,,Pattern of care and survival of anaplastic lymphoma kinase rearranged non-small cell lung cancer (ALK+ NSCLC) in an Australian Metropolitan Tertiary Referral Centre: A retrospective cohort analysis.,Itchins,Pavlakis,Asia-Pacific journal of clinical oncology,Asia Pac J Clin Oncol,2018,10,14,5,e275-e282,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29680711,10.1016/j.jtcvs.2018.02.095,,Surgical quality of wedge resection affects overall survival in patients with early stage non-small cell lung cancer.,Ajmani,Krantz,The Journal of thoracic and cardiovascular surgery,J Thorac Cardiovasc Surg,2018,7,156,1,380-391.e2,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29720305,10.2533/chimia.2018.184,,On-line Breath Metabolomics in Respiratory Diseases using Secondary Electrospray Ionization-Mass Spectrometry.,Gaugg,Gaugg,Chimia,Chimia (Aarau),2018,4,72,4,184-188,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29737469,10.1007/s12012-018-9457-z,,Serum miR-30c Level Predicted Cardiotoxicity in Non-small Cell Lung Cancer Patients Treated with Bevacizumab.,Zhou,Zhang,Cardiovascular toxicology,Cardiovasc Toxicol,2018,6,18,3,284-289,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29741520,10.4997/JRCPE.2018.104,,ALK immunohistochemistry is highly sensitive and specific for the detection of ALK translocated lung adenocarcinomas: lessons from an audit of lung cancer molecular testing.,Kheng,Oniscu,The journal of the Royal College of Physicians of Edinburgh,J R Coll Physicians Edinb,2018,3,48,1,20-24,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29754556,10.2217/pme-2016-0080,,Responses to Crizotinib therapy in five patients with non-small-cell lung cancer who tested FISH negative and Ventana immunohistochemistry positive for ALK fusions.,Huang,Lin,Personalized medicine,Per Med,2017,3,14,2,99-107,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29771775,10.1097/LBR.0000000000000510,,Photodynamic Therapy for Bronchial Microscopic Residual Disease After Resection in Lung Cancer.,Mehta,Jantz,Journal of bronchology & interventional pulmonology,J Bronchology Interv Pulmonol,2019,1,26,1,49-54,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29785657,10.1007/s00262-018-2173-5,PMC11028225,Novel non-invasive early detection of lung cancer using liquid immunobiopsy metabolic activity profiles.,Adir,Patolsky,"Cancer immunology, immunotherapy : CII",Cancer Immunol Immunother,2018,7,67,7,1135-1146,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29844165,10.1073/pnas.1719871115,PMC6004450,The glycerol backbone of phospholipids derives from noncarbohydrate precursors in starved lung cancer cells.,Leithner,Hrzenjak,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A,2018,6,115,24,6225-6230,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29864375,10.1164/rccm.201710-2118OC,PMC6221574,Airway Microbiota Is Associated with Upregulation of the PI3K Pathway in Lung Cancer.,Tsay,Segal,American journal of respiratory and critical care medicine,Am J Respir Crit Care Med,2018,11,198,9,1188-1198,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29922886,10.1007/s40291-018-0341-0,,Evaluation of Serum Paired MicroRNA Ratios for Differential Diagnosis of Non-Small Cell Lung Cancer and Benign Pulmonary Diseases.,Fan,Qi,Molecular diagnosis & therapy,Mol Diagn Ther,2018,8,22,4,493-502,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
29937385,10.1016/j.cllc.2018.05.012,,Ventana ALK (D5F3) in the Detection of Patients Affected by Anaplastic Lymphoma Kinase-positive Non-Small-cell Lung Cancer: Clinical and Budget Effect.,Paolini,Marchetti,Clinical lung cancer,Clin Lung Cancer,2018,9,19,5,e735-e743,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30010763,10.1093/annonc/mdy242,,Correlation of extent of ALK FISH positivity and crizotinib efficacy in three prospective studies of ALK-positive patients with non-small-cell lung cancer.,Soria,Camidge,Annals of oncology : official journal of the European Society for Medical Oncology,Ann Oncol,2018,9,29,9,1964-1971,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30023907,10.1021/acsomega.7b02035,PMC6044508,Detection of Lung Cancer: Concomitant Volatile Organic Compounds and Metabolomic Profiling of Six Cancer Cell Lines of Different Histological Origins.,Jia,Venkatesan,ACS omega,ACS Omega,2018,5,3,5,5131-5140,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30089594,10.1016/j.lungcan.2018.06.027,,Two plasma microRNA panels for diagnosis and subtype discrimination of lung cancer.,Lu,Bai,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2018,9,123,,44-51,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30103780,10.1186/s13000-018-0728-6,PMC6090640,EGFR T790M detection and osimertinib treatment response evaluation by liquid biopsy in lung adenocarcinoma patients with acquired resistance to first generation EGFR tyrosine kinase inhibitors.,Li,Wang,Diagnostic pathology,Diagn Pathol,2018,8,13,1,49,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30113229,10.1152/ajplung.00283.2017,PMC6295510,Umbilical cord blood metabolomics reveal distinct signatures of dyslipidemia prior to bronchopulmonary dysplasia and pulmonary hypertension.,La Frano,Wedgwood,American journal of physiology. Lung cellular and molecular physiology,Am J Physiol Lung Cell Mol Physiol,2018,11,315,5,L870-L881,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30189719,10.4143/crt.2018.387,PMC6473264,"A Phase II Trial of Osimertinib in the Second-Line Treatment of Non-small Cell Lung Cancer with the EGFR T790M Mutation, Detected from Circulating Tumor DNA: LiquidLung-O-Cohort 2.",Park,Kim,Cancer research and treatment,Cancer Res Treat,2019,4,51,2,777-787,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30207282,10.1016/j.ctarc.2018.02.002,,Benefit of crizotinib in a lung cancer patient with discordant ALK testing results.,Grocholski,Dawe,Cancer treatment and research communications,Cancer Treat Res Commun,2018,0,15,,13-16,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
3021466,10.1016/0277-5379(86)90048-9,,Influence of surgical resection prior to chemotherapy on the long-term results in small cell lung cancer. A study of 150 operable patients.,Osterlind,Dombernowsky,European journal of cancer & clinical oncology,Eur J Cancer Clin Oncol,1986,5,22,5,589-93,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30217950,10.1074/mcp.RA118.000713,PMC6283294,Functional Proteomics and Deep Network Interrogation Reveal a Complex Mechanism of Action of Midostaurin in Lung Cancer Cells.,Ctortecka,Rix,Molecular & cellular proteomics : MCP,Mol Cell Proteomics,2018,12,17,12,2434-2447,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30259714,10.1002/cam4.1782,PMC6198213,Circulating microRNA biomarkers for lung cancer detection in Western populations.,Yu,Zhang,Cancer medicine,Cancer Med,2018,10,7,10,4849-4862,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30261097,10.1002/jso.25241,,Success of genomic profiling of non-small cell lung cancer biopsies obtained by trans-thoracic percutaneous needle biopsy.,Gill,Johnson,Journal of surgical oncology,J Surg Oncol,2018,12,118,7,1170-1177,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
30292984,10.1016/j.jpba.2018.09.055,,"Metabolomic study of serum, urine and bronchoalveolar lavage fluid based on gas chromatography mass spectrometry to delve into the pathology of lung cancer.",Callejón-Leblic,Gómez-Ariza,Journal of pharmaceutical and biomedical analysis,J Pharm Biomed Anal,2019,1,163,,122-129,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
